season,id,name,short_name,description,home_team,away_team,toss_won,decision,1st_inning_score,2nd_inning_score,home_score,away_score,winner,result,start_date,end_date,venue_id,venue_name,home_captain,away_captain,pom,points,super_over,home_overs,home_runs,home_wickets,home_boundaries,away_overs,away_runs,away_wickets,away_boundaries,highlights,home_key_batsman,home_key_bowler,home_playx1,away_playx1,away_key_batsman,away_key_bowler,match_days,umpire1,umpire2,tv_umpire,referee,reserve_umpire
2021.0,1254076,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,"19th Match (D/N), Indian Premier League at Mumbai, Apr 25 2021",CSK,RCB,CSK,BAT FIRST,191,122/9,191,122,CSK,Super Kings won by 69 runs,2021-04-25,2021-04-26,58324,"Wankhede Stadium, Mumbai",MS Dhoni,Virat Kohli,Ravindra Jadeja,"Chennai Super Kings 2, Royal Challengers Bangalore 0",False,20.0,191.0,4.0,26.0,20.0,122.0,9.0,14.0,"Ravindra Jadeja's all-round brilliance lifts CSK to top of table. The allrounder hammered a 28-ball 62, took 3-13, and effected a run-out against RCB","Ravindra Jadeja,Faf du Plessis","Ravindra Jadeja,Imran Tahir","Ruturaj Gaikwad (UKN),Faf du Plessis (UKN),Suresh Raina (UKN),Ambati Rayudu (UKN),Ravindra Jadeja (AR),MS Dhoni (WK),Dwayne Bravo (AR),Sam Curran (AR),Shardul Thakur (BL),Deepak Chahar (BL),Imran Tahir (BL)","Virat Kohli (UKN),Devdutt Padikkal (UKN),Washington Sundar (AR),Glenn Maxwell (AR),AB de Villiers (WK),Dan Christian (AR),Kyle Jamieson (BL),Harshal Patel (BL),Navdeep Saini (BL),Yuzvendra Chahal (BL),Mohammed Siraj (BL)","Devdutt Padikkal,Glenn Maxwell","Harshal Patel,Yuzvendra Chahal",25 April 2021 - day/night match (20-over match),Anil Chaudhary,Virender Sharma,Navdeep Singh,Shakti Singh,Jayaraman Madanagopal
2021.0,1254075,Rajasthan Royals v Kolkata Knight Riders,RR v KKR,"18th Match (N), Indian Premier League at Mumbai, Apr 24 2021",RR,KKR,RR,BOWL FIRST,133,134/4,134,133,RR,Royals won by 6 wkts (7b rem),2021-04-24,2021-04-25,58324,"Wankhede Stadium, Mumbai",Sanju Samson,Eoin Morgan,Chris Morris,"Rajasthan Royals 2, Kolkata Knight Riders 0",False,18.5,134.0,4.0,15.0,20.0,133.0,9.0,14.0,"Chris Morris, Sanju Samson take Rajasthan Royals to convincing win. The Kolkata Knight Riders shackle themselves to the bottom of the points table with a confused batting display","Sanju Samson,David Miller","Chris Morris,Mustafizur Rahman","Jos Buttler (UKN),Yashasvi Jaiswal (UKN),Sanju Samson (WK),Shivam Dube (AR),Rahul Tewatia (AR),David Miller (UKN),Riyan Parag (UKN),Chris Morris (AR),Jaydev Unadkat (BL),Chetan Sakariya (BL),Mustafizur Rahman (BL)","Nitish Rana (UKN),Shubman Gill (UKN),Rahul Tripathi (UKN),Sunil Narine (AR),Eoin Morgan (UKN),Dinesh Karthik (WK),Andre Russell (AR),Pat Cummins (BL),Shivam Mavi (AR),Prasidh Krishna (BL),Varun Chakravarthy (BL)","Rahul Tripathi,Dinesh Karthik","Varun Chakravarthy,Shivam Mavi",24 April 2021 - night match (20-over match),Navdeep Singh,Sundaram Ravi,Paul Reiffel,Manu Nayyar,Yeshwant Barde
2021.0,1254074,Punjab Kings v Mumbai Indians,PBKS v MI,"17th Match (N), Indian Premier League at Chennai, Apr 23 2021",PBKS,MI,KXIP,BOWL FIRST,131,132/1,132,131,PBKS,Punjab Kings won by 9 wkts (14b rem),2021-04-23,2021-04-24,58008,"MA Chidambaram Stadium, Chepauk, Chennai",KL Rahul,Rohit Sharma,KL Rahul,"Punjab Kings 2, Mumbai Indians 0",False,17.4,132.0,1.0,18.0,20.0,131.0,6.0,12.0,"Rahul, Gayle drag Punjab Kings to victory after bowlers strangle Mumbai Indians. Rohit Sharma's half-century, Rahul Chahar's daunting spell in vain for Mumbai","KL Rahul,Chris Gayle","Mohammed Shami,Ravi Bishnoi","KL Rahul (WK),Mayank Agarwal (UKN),Chris Gayle (AR),Deepak Hooda (AR),Nicholas Pooran (UKN),Moises Henriques (AR),M Shahrukh Khan (UKN),Fabian Allen (AR),Mohammed Shami (BL),Ravi Bishnoi (BL),Arshdeep Singh (BL)","Quinton de Kock (WK),Rohit Sharma (UKN),Ishan Kishan (UKN),Suryakumar Yadav (UKN),Kieron Pollard (AR),Hardik Pandya (AR),Krunal Pandya (AR),Jayant Yadav (BL),Rahul Chahar (BL),Jasprit Bumrah (BL),Trent Boult (BL)","Rohit Sharma,Suryakumar Yadav","Rahul Chahar,Krunal Pandya",23 April 2021 - night match (20-over match),Nitin Menon,Chettithody Shamshuddin,Saiyed Khalid,Narayanan Kutty,Ulhas Gandhe
2021.0,1254073,Royal Challengers Bangalore v Rajasthan Royals,RCB v RR,"16th Match (N), Indian Premier League at Mumbai, Apr 22 2021",RCB,RR,RCB,BOWL FIRST,177,181/0,181,177,RCB,RCB won by 10 wkts (21b rem),2021-04-22,2021-04-23,58324,"Wankhede Stadium, Mumbai",Virat Kohli,Sanju Samson,Devdutt Padikkal,"Royal Challengers Bangalore 2, Rajasthan Royals 0",False,16.3,181.0,0.0,26.0,20.0,177.0,9.0,25.0,"Padikkal 101*, Kohli 72* flatten Royals in ten-wicket win. Siraj ended with 3 for 27 that dented the Royals top order early","Devdutt Padikkal,Virat Kohli","Mohammed Siraj,Harshal Patel","Virat Kohli (UKN),Devdutt Padikkal (UKN),Glenn Maxwell (AR),AB de Villiers (WK),Washington Sundar (AR),Kyle Jamieson (BL),Shahbaz Ahmed (AR),Harshal Patel (BL),Mohammed Siraj (BL),Kane Richardson (BL),Yuzvendra Chahal (BL)","Jos Buttler (UKN),Manan Vohra (UKN),Sanju Samson (WK),David Miller (UKN),Shivam Dube (AR),Riyan Parag (UKN),Rahul Tewatia (AR),Chris Morris (AR),Shreyas Gopal (AR),Chetan Sakariya (BL),Mustafizur Rahman (BL)","Shivam Dube,Rahul Tewatia","Rahul Tewatia,Shreyas Gopal",22 April 2021 - night match (20-over match),Jayaraman Madanagopal,Sundaram Ravi,Virender Sharma,Shakti Singh,Anil Dandekar
2021.0,1254072,Kolkata Knight Riders v Chennai Super Kings,KKR v CSK,"15th Match (N), Indian Premier League at Mumbai, Apr 21 2021",KKR,CSK,KKR,BOWL FIRST,220,202,202,220,CSK,Super Kings won by 18 runs,2021-04-21,2021-04-22,58324,"Wankhede Stadium, Mumbai",Eoin Morgan,MS Dhoni,Faf du Plessis,"Chennai Super Kings 2, Kolkata Knight Riders 0",False,19.1,202.0,10.0,30.0,20.0,220.0,3.0,31.0,Deepar Chahar makes it CSK's night despite stunning Andre Russell and Pat Cummins counterattacks. Chennai Super Kings' big total set up by century stand between openers Faf du Plessis and Ruturaj Gaikwad,"Pat Cummins,Andre Russell","Varun Chakravarthy,Andre Russell","Nitish Rana (UKN),Shubman Gill (UKN),Rahul Tripathi (UKN),Eoin Morgan (UKN),Sunil Narine (AR),Dinesh Karthik (WK),Andre Russell (AR),Pat Cummins (BL),Kamlesh Nagarkoti (BL),Varun Chakravarthy (BL),Prasidh Krishna (BL)","Ruturaj Gaikwad (UKN),Faf du Plessis (UKN),Moeen Ali (AR),MS Dhoni (WK),Ravindra Jadeja (AR),Suresh Raina (UKN),Ambati Rayudu (UKN),Sam Curran (AR),Shardul Thakur (BL),Deepak Chahar (BL),Lungi Ngidi (BL)","Faf du Plessis,Ruturaj Gaikwad","Deepak Chahar,Lungi Ngidi",21 April 2021 - night match (20-over match),Anil Dandekar,Paul Reiffel,Anil Chaudhary,Shakti Singh,Yeshwant Barde
2021.0,1254071,Punjab Kings v Sunrisers Hyderabad,PBKS v SRH,"14th Match (D/N), Indian Premier League at Chennai, Apr 21 2021",PBKS,SRH,KXIP,BAT FIRST,120,121/1,120,121,SRH,Sunrisers won by 9 wkts (8b rem),2021-04-21,2021-04-22,58008,"MA Chidambaram Stadium, Chepauk, Chennai",KL Rahul,David Warner,Jonny Bairstow,"Sunrisers Hyderabad 2, Punjab Kings 0",False,19.4,120.0,10.0,9.0,18.4,121.0,1.0,10.0,"Sunrisers finally seal a chase as bowlers, Bairstow shine. The Sunrisers earned their first win after their spinners strangled the Punjab Kings","M Shahrukh Khan,Mayank Agarwal","Fabian Allen,Murugan Ashwin","KL Rahul (WK),Mayank Agarwal (UKN),Chris Gayle (AR),Nicholas Pooran (UKN),Deepak Hooda (AR),Moises Henriques (AR),M Shahrukh Khan (UKN),Fabian Allen (AR),Murugan Ashwin (BL),Mohammed Shami (BL),Arshdeep Singh (BL)","David Warner (UKN),Jonny Bairstow (WK),Kane Williamson (UKN),Virat Singh (UKN),Kedar Jadhav (AR),Vijay Shankar (AR),Abhishek Sharma (AR),Rashid Khan (BL),Bhuvneshwar Kumar (BL),Siddarth Kaul (BL),Khaleel Ahmed (BL)","Jonny Bairstow,David Warner","Khaleel Ahmed,Abhishek Sharma",21 April 2021 - day/night match (20-over match),Nitin Menon,Krishnamachari Srinivasan,KN Ananthapadmanabhan,Sunil Chaturvedi,Saiyed Khalid
2021.0,1254070,Delhi Capitals v Mumbai Indians,DC v MI,"13th Match (N), Indian Premier League at Chennai, Apr 20 2021",DC,MI,MI,BAT FIRST,137,138/4,138,137,DC,Capitals won by 6 wkts (5b rem),2021-04-20,2021-04-21,58008,"MA Chidambaram Stadium, Chepauk, Chennai",Rishabh Pant,Rohit Sharma,Amit Mishra,"Delhi Capitals 2, Mumbai Indians 0",False,19.1,138.0,4.0,15.0,20.0,137.0,9.0,14.0,"Amit Mishra four-for leads Delhi Capitals to jinx-breaking win over Mumbai Indians. Dhawan continues to be the Capitals' premier batsman, guiding the tricky chase with a 42-ball 45","Shikhar Dhawan,Steven Smith","Amit Mishra,Avesh Khan","Prithvi Shaw (UKN),Shikhar Dhawan (UKN),Steven Smith (UKN),Lalit Yadav (AR),Rishabh Pant (WK),Shimron Hetmyer (UKN),Marcus Stoinis (AR),Ravichandran Ashwin (AR),Kagiso Rabada (BL),Avesh Khan (BL),Amit Mishra (BL)","Rohit Sharma (UKN),Quinton de Kock (WK),Suryakumar Yadav (UKN),Ishan Kishan (UKN),Hardik Pandya (AR),Krunal Pandya (AR),Kieron Pollard (AR),Jayant Yadav (BL),Rahul Chahar (BL),Jasprit Bumrah (BL),Trent Boult (BL)","Rohit Sharma,Ishan Kishan","Jayant Yadav,Kieron Pollard",20 April 2021 - night match (20-over match),Chris Gaffaney,Chettithody Shamshuddin,Ulhas Gandhe,Narayanan Kutty,Tapan Sharma
2021.0,1254069,Chennai Super Kings v Rajasthan Royals,CSK v RR,"12th Match (N), Indian Premier League at Mumbai, Apr 19 2021",CSK,RR,RR,BOWL FIRST,188,143/9,188,143,CSK,Super Kings won by 45 runs,2021-04-19,2021-04-20,58324,"Wankhede Stadium, Mumbai",MS Dhoni,Sanju Samson,Moeen Ali,"Chennai Super Kings 2, Rajasthan Royals 0",False,20.0,188.0,9.0,22.0,20.0,143.0,9.0,16.0,"Batting depth, spin twins Moeen Ali and Ravindra Jadeja seal it for Chennai Super Kings. With Royals slipping from 87 for 2 to 95 for 7, they were beaten long before the match ended","Faf du Plessis,Ambati Rayudu","Moeen Ali,Sam Curran","Ruturaj Gaikwad (UKN),Faf du Plessis (UKN),Moeen Ali (AR),Suresh Raina (UKN),Ambati Rayudu (UKN),Ravindra Jadeja (AR),MS Dhoni (WK),Sam Curran (AR),Dwayne Bravo (AR),Shardul Thakur (BL),Deepak Chahar (BL)","Jos Buttler (UKN),Manan Vohra (UKN),Sanju Samson (WK),Shivam Dube (AR),David Miller (UKN),Riyan Parag (UKN),Rahul Tewatia (AR),Chris Morris (AR),Jaydev Unadkat (BL),Chetan Sakariya (BL),Mustafizur Rahman (BL)","Jos Buttler,Jaydev Unadkat","Chetan Sakariya,Chris Morris",19 April 2021 - night match (20-over match),Paul Reiffel,Virender Sharma,Yeshwant Barde,Prakash Bhatt,Navdeep Singh
2021.0,1254068,Delhi Capitals v Punjab Kings,DC v PBKS,"11th Match (N), Indian Premier League at Mumbai, Apr 18 2021",DC,PBKS,DC,BOWL FIRST,195,198/4,198,195,DC,Capitals won by 6 wkts (10b rem),2021-04-18,2021-04-19,58324,"Wankhede Stadium, Mumbai",Rishabh Pant,KL Rahul,Shikhar Dhawan,"Delhi Capitals 2, Punjab Kings 0",False,18.2,198.0,4.0,27.0,20.0,195.0,4.0,27.0,"Dhawan 92 trumps Agarwal, Rahul fifties as Delhi Capitals cruise past big target. Punjab Kings suffered a six-wicket defeat in Mumbai, their 196 target proving insufficient","Shikhar Dhawan,Prithvi Shaw","Avesh Khan,Lukman Meriwala","Prithvi Shaw (UKN),Shikhar Dhawan (UKN),Steven Smith (UKN),Rishabh Pant (WK),Marcus Stoinis (AR),Lalit Yadav (AR),Lukman Meriwala (BL),Chris Woakes (AR),Ravichandran Ashwin (AR),Kagiso Rabada (BL),Avesh Khan (BL)","KL Rahul (WK),Mayank Agarwal (UKN),Chris Gayle (AR),Deepak Hooda (AR),Nicholas Pooran (UKN),M Shahrukh Khan (UKN),Jalaj Saxena (AR),Jhye Richardson (BL),Mohammed Shami (BL),Riley Meredith (BL),Arshdeep Singh (BL)","Mayank Agarwal,KL Rahul","Jhye Richardson,Arshdeep Singh",18 April 2021 - night match (20-over match),Anil Chaudhary,Paul Reiffel,Sundaram Ravi,Manu Nayyar,Jayaraman Madanagopal
2021.0,1254067,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,"10th Match (D/N), Indian Premier League at Chennai, Apr 18 2021",RCB,KKR,RCB,BAT FIRST,204,166/8,204,166,RCB,RCB won by 38 runs,2021-04-18,2021-04-19,58008,"MA Chidambaram Stadium, Chepauk, Chennai",Virat Kohli,Eoin Morgan,AB de Villiers,"Royal Challengers Bangalore 2, Kolkata Knight Riders 0",False,20.0,204.0,4.0,29.0,20.0,166.0,8.0,23.0,AB de Villiers and Glenn Maxwell make it three out of three for RCB. A number of KKR batsmen got off to starts but no one stayed long enough in a chase of 205,"Glenn Maxwell,AB de Villiers","Kyle Jamieson,Harshal Patel","Virat Kohli (UKN),Devdutt Padikkal (UKN),Rajat Patidar (UKN),Glenn Maxwell (AR),AB de Villiers (WK),Kyle Jamieson (BL),Washington Sundar (AR),Shahbaz Ahmed (AR),Harshal Patel (BL),Mohammed Siraj (BL),Yuzvendra Chahal (BL)","Nitish Rana (UKN),Shubman Gill (UKN),Rahul Tripathi (UKN),Eoin Morgan (UKN),Dinesh Karthik (WK),Shakib Al Hasan (AR),Andre Russell (AR),Pat Cummins (BL),Harbhajan Singh (BL),Varun Chakravarthy (BL),Prasidh Krishna (BL)","Andre Russell,Eoin Morgan","Varun Chakravarthy,Prasidh Krishna",18 April 2021 - day/night match (20-over match),Nitin Menon,Chettithody Shamshuddin,Chris Gaffaney,Narayanan Kutty,Krishnamachari Srinivasan
2021.0,1254066,Mumbai Indians v Sunrisers Hyderabad,MI v SRH,"9th Match (N), Indian Premier League at Chennai, Apr 17 2021",MI,SRH,MI,BAT FIRST,150,137,150,137,MI,Mumbai won by 13 runs,2021-04-17,2021-04-18,58008,"MA Chidambaram Stadium, Chepauk, Chennai",Rohit Sharma,David Warner,Kieron Pollard,"Mumbai Indians 2, Sunrisers Hyderabad 0",False,20.0,150.0,5.0,16.0,19.4,137.0,10.0,15.0,"Chahar, Boult, Bumrah keep Sunrisers winless by defending 150. Pollard's unbeaten 35 off 22 gave Mumbai a respectable total","Quinton de Kock,Kieron Pollard","Rahul Chahar,Trent Boult","Quinton de Kock (WK),Rohit Sharma (UKN),Suryakumar Yadav (UKN),Ishan Kishan (UKN),Kieron Pollard (AR),Hardik Pandya (AR),Krunal Pandya (AR),Adam Milne (BL),Rahul Chahar (BL),Jasprit Bumrah (BL),Trent Boult (BL)","David Warner (UKN),Jonny Bairstow (WK),Manish Pandey (UKN),Virat Singh (UKN),Vijay Shankar (AR),Abhishek Sharma (AR),Abdul Samad (UKN),Rashid Khan (BL),Bhuvneshwar Kumar (BL),Mujeeb Ur Rahman (BL),Khaleel Ahmed (BL)","Jonny Bairstow,David Warner","Vijay Shankar,Mujeeb Ur Rahman",17 April 2021 - night match (20-over match),Chris Gaffaney,Krishnamachari Srinivasan,KN Ananthapadmanabhan,Sunil Chaturvedi,Tapan Sharma
2021.0,1254065,Punjab Kings v Chennai Super Kings,PBKS v CSK,"8th Match (N), Indian Premier League at Mumbai, Apr 16 2021",PBKS,CSK,CSK,BOWL FIRST,106,107/4,106,107,CSK,Super Kings won by 6 wkts (26b rem),2021-04-16,2021-04-17,58324,"Wankhede Stadium, Mumbai",KL Rahul,MS Dhoni,Deepak Chahar,"Chennai Super Kings 2, Punjab Kings 0",False,20.0,106.0,8.0,12.0,15.4,107.0,4.0,14.0,Deepak Chahar's 4 for 13 sets up big CSK win. Punjab Kings never recovered after being 26 for 5 in the seventh over,"M Shahrukh Khan,Jhye Richardson","Mohammed Shami,Arshdeep Singh","KL Rahul (WK),Mayank Agarwal (UKN),Chris Gayle (AR),Deepak Hooda (AR),Nicholas Pooran (UKN),M Shahrukh Khan (UKN),Jhye Richardson (BL),Murugan Ashwin (BL),Mohammed Shami (BL),Riley Meredith (BL),Arshdeep Singh (BL)","Ruturaj Gaikwad (UKN),Faf du Plessis (UKN),Moeen Ali (AR),Suresh Raina (UKN),Ambati Rayudu (UKN),Sam Curran (AR),Ravindra Jadeja (AR),MS Dhoni (WK),Dwayne Bravo (AR),Shardul Thakur (BL),Deepak Chahar (BL)","Moeen Ali,Faf du Plessis","Deepak Chahar,Dwayne Bravo",16 April 2021 - night match (20-over match),Anil Chaudhary,Anil Dandekar,Virender Sharma,Prakash Bhatt,Navdeep Singh
2021.0,1254064,Rajasthan Royals v Delhi Capitals,RR v DC,"7th Match (N), Indian Premier League at Mumbai, Apr 15 2021",RR,DC,RR,BOWL FIRST,147,150/7,150,147,RR,Royals won by 3 wkts (2b rem),2021-04-15,2021-04-16,58324,"Wankhede Stadium, Mumbai",Sanju Samson,Rishabh Pant,Jaydev Unadkat,"Rajasthan Royals 2, Delhi Capitals 0",False,19.4,150.0,7.0,19.0,20.0,147.0,8.0,20.0,"David Miller and Chris Morris haul Rajasthan Royals home in tense chase. Chasing 148, the Royals came back from the brink, having been 104 for 7 at one stage","David Miller,Chris Morris","Jaydev Unadkat,Mustafizur Rahman","Jos Buttler (UKN),Manan Vohra (UKN),Sanju Samson (WK),Shivam Dube (AR),David Miller (UKN),Riyan Parag (UKN),Rahul Tewatia (AR),Chris Morris (AR),Jaydev Unadkat (BL),Chetan Sakariya (BL),Mustafizur Rahman (BL)","Prithvi Shaw (UKN),Shikhar Dhawan (UKN),Ajinkya Rahane (UKN),Rishabh Pant (WK),Marcus Stoinis (AR),Lalit Yadav (AR),Tom Curran (AR),Chris Woakes (AR),Ravichandran Ashwin (AR),Kagiso Rabada (BL),Avesh Khan (BL)","Rishabh Pant,Tom Curran","Avesh Khan,Chris Woakes",15 April 2021 - night match (20-over match),Sundaram Ravi,Virender Sharma,Anil Chaudhary,Shakti Singh,Jayaraman Madanagopal
2021.0,1254063,Sunrisers Hyderabad v Royal Challengers Bangalore,SRH v RCB,"6th Match (N), Indian Premier League at Chennai, Apr 14 2021",SRH,RCB,SRH,BOWL FIRST,149,143/9,143,149,RCB,RCB won by 6 runs,2021-04-14,2021-04-15,58008,"MA Chidambaram Stadium, Chepauk, Chennai",David Warner,Virat Kohli,Glenn Maxwell,"Royal Challengers Bangalore 2, Sunrisers Hyderabad 0",False,20.0,143.0,9.0,15.0,20.0,149.0,8.0,18.0,"Shahbaz grabs victory for Royal Challengers with three-wicket over. Sunrisers Hyderabad were 115 for 2, needing 35 from 24, before things fell apart quickly","David Warner,Manish Pandey","Jason Holder,Rashid Khan","Wriddhiman Saha (WK),David Warner (UKN),Manish Pandey (UKN),Jonny Bairstow (UKN),Abdul Samad (UKN),Vijay Shankar (AR),Jason Holder (AR),Rashid Khan (BL),Bhuvneshwar Kumar (BL),Shahbaz Nadeem (BL),T Natarajan (BL)","Virat Kohli (UKN),Devdutt Padikkal (UKN),Shahbaz Ahmed (AR),Glenn Maxwell (AR),AB de Villiers (WK),Washington Sundar (AR),Dan Christian (AR),Kyle Jamieson (BL),Harshal Patel (BL),Mohammed Siraj (BL),Yuzvendra Chahal (BL)","Glenn Maxwell,Virat Kohli","Shahbaz Ahmed,Mohammed Siraj",14 April 2021 - night match (20-over match),Ulhas Gandhe,Nitin Menon,Chettithody Shamshuddin,Narayanan Kutty,Tapan Sharma
2021.0,1254062,Kolkata Knight Riders v Mumbai Indians,KKR v MI,"5th Match (N), Indian Premier League at Chennai, Apr 13 2021",KKR,MI,KKR,BOWL FIRST,152,142/7,142,152,MI,Mumbai won by 10 runs,2021-04-13,2021-04-14,58008,"MA Chidambaram Stadium, Chepauk, Chennai",Eoin Morgan,Rohit Sharma,Rahul Chahar,"Mumbai Indians 2, Kolkata Knight Riders 0",False,20.0,142.0,7.0,17.0,20.0,152.0,10.0,19.0,"Rahul Chahar, Suryakumar Yadav, Trent Boult star as Mumbai Indians pull off unlikely win. Knight Riders paid the price for ultra-aggression, collapsing from 104 for 2 to 142 for 7","Nitish Rana,Shubman Gill","Andre Russell,Pat Cummins","Nitish Rana (UKN),Shubman Gill (UKN),Rahul Tripathi (UKN),Eoin Morgan (UKN),Shakib Al Hasan (AR),Dinesh Karthik (WK),Andre Russell (AR),Pat Cummins (BL),Harbhajan Singh (BL),Varun Chakravarthy (BL),Prasidh Krishna (BL)","Rohit Sharma (UKN),Quinton de Kock (WK),Suryakumar Yadav (UKN),Ishan Kishan (UKN),Hardik Pandya (AR),Kieron Pollard (AR),Krunal Pandya (AR),Marco Jansen (AR),Rahul Chahar (BL),Jasprit Bumrah (BL),Trent Boult (BL)","Suryakumar Yadav,Rohit Sharma","Rahul Chahar,Trent Boult",13 April 2021 - night match (20-over match),Chris Gaffaney,Chettithody Shamshuddin,KN Ananthapadmanabhan,Sunil Chaturvedi,Saiyed Khalid
2021.0,1254061,Rajasthan Royals v Punjab Kings,RR v PBKS,"4th Match (N), Indian Premier League at Mumbai, Apr 12 2021",RR,PBKS,RR,BOWL FIRST,221,217/7,217,221,PBKS,Punjab Kings won by 4 runs,2021-04-12,2021-04-13,58324,"Wankhede Stadium, Mumbai",Sanju Samson,KL Rahul,Sanju Samson,"Punjab Kings 2, Rajasthan Royals 0",False,20.0,217.0,7.0,33.0,20.0,221.0,6.0,31.0,Punjab Kings snatch thrilling victory as KL Rahul 91 trumps Sanju Samson 119. Arshdeep Singh holds nerve in final over to have Samson caught on boundary off the final ball with Royals needing a six,"Sanju Samson,Jos Buttler","Chetan Sakariya,Chris Morris","Ben Stokes (AR),Manan Vohra (UKN),Sanju Samson (WK),Jos Buttler (UKN),Shivam Dube (AR),Riyan Parag (UKN),Rahul Tewatia (AR),Chris Morris (AR),Shreyas Gopal (AR),Chetan Sakariya (BL),Mustafizur Rahman (BL)","KL Rahul (WK),Mayank Agarwal (UKN),Chris Gayle (AR),Deepak Hooda (AR),Nicholas Pooran (UKN),M Shahrukh Khan (UKN),Jhye Richardson (BL),Murugan Ashwin (BL),Mohammed Shami (BL),Riley Meredith (BL),Arshdeep Singh (BL)","KL Rahul,Deepak Hooda","Arshdeep Singh,Mohammed Shami",12 April 2021 - night match (20-over match),Anil Chaudhary,Sundaram Ravi,Virender Sharma,Manu Nayyar,Yeshwant Barde
2021.0,1254060,Sunrisers Hyderabad v Kolkata Knight Riders,SRH v KKR,"3rd Match (N), Indian Premier League at Chennai, Apr 11 2021",SRH,KKR,SRH,BOWL FIRST,187,177/5,177,187,KKR,KKR won by 10 runs,2021-04-11,2021-04-12,58008,"MA Chidambaram Stadium, Chepauk, Chennai",David Warner,Eoin Morgan,Nitish Rana,"Kolkata Knight Riders 2, Sunrisers Hyderabad 0",False,20.0,177.0,5.0,19.0,20.0,187.0,6.0,26.0,"Rana, Tripathi, Prasidh star in KKR's opening win. KKR's quicks produced the big wickets and their spinners stifled the Sunrisers Hyderabad batsmen","Manish Pandey,Jonny Bairstow","Rashid Khan,Mohammad Nabi","Wriddhiman Saha (WK),David Warner (UKN),Manish Pandey (UKN),Jonny Bairstow (UKN),Mohammad Nabi (AR),Vijay Shankar (AR),Abdul Samad (UKN),Rashid Khan (BL),Bhuvneshwar Kumar (BL),Sandeep Sharma (BL),T Natarajan (BL)","Nitish Rana (UKN),Shubman Gill (UKN),Rahul Tripathi (UKN),Andre Russell (AR),Eoin Morgan (UKN),Dinesh Karthik (WK),Shakib Al Hasan (AR),Pat Cummins (BL),Harbhajan Singh (BL),Varun Chakravarthy (BL),Prasidh Krishna (BL)","Nitish Rana,Rahul Tripathi","Prasidh Krishna,Pat Cummins",11 April 2021 - night match (20-over match),KN Ananthapadmanabhan,Nitin Menon,Chris Gaffaney,Narayanan Kutty,Saiyed Khalid
2020.0,1216492,Mumbai Indians v Chennai Super Kings,MI v CSK,"1st Match (N), Indian Premier League at Abu Dhabi, Sep 19 2020",MI,CSK,CSK,BOWL FIRST,162,166/5,162,166,CSK,Super Kings won by 5 wickets,2020-09-19,2020-09-21,59396,"Sheikh Zayed Stadium, Abu Dhabi",Rohit Sharma,MS Dhoni,Ambati Rayudu,"Chennai Super Kings 2, Mumbai Indians 0",False,20.0,162.0,9.0,19.0,19.2,166.0,5.0,21.0,"Ambati Rayudu, Faf du Plessis help CSK break Mumbai Indians jinx. All the buzz from the IPL 2020 curtain-raiser, on ESPNcricinfo's live blog","Saurabh Tiwary,Quinton de Kock","James Pattinson,Trent Boult","Rohit Sharma (BT),Quinton de Kock (WK),Suryakumar Yadav (BT),Saurabh Tiwary (BT),Hardik Pandya (AR),Kieron Pollard (AR),Krunal Pandya (AR),James Pattinson (BL),Rahul Chahar (BL),Trent Boult (BL),Jasprit Bumrah (BL)","Murali Vijay (BT),Shane Watson (AR),Faf du Plessis (BT),Ambati Rayudu (BT),Ravindra Jadeja (AR),Sam Curran (AR),MS Dhoni (WK),Kedar Jadhav (AR),Piyush Chawla (AR),Deepak Chahar (BL),Lungi Ngidi (BL)","Ambati Rayudu,Faf du Plessis","Lungi Ngidi,Deepak Chahar",19 September 2020 - night match (20-over match),Chris Gaffaney,Virender Sharma,Sundaram Ravi,Manu Nayyar,Ulhas Gandhe
